"","des","id","type","tfs","tfs_zulu","x","sv_id","start_speed","end_speed","sz_top","sz_bot","pfx_x","pfx_z","px","pz","x0","y0","z0","vx0","vy0","vz0","ax","ay","az","break_y","break_angle","break_length","pitch_type","type_confidence","zone","nasty","spin_dir","spin_rate","cc","mt","url","inning_side.x","inning","next_.x","num","on_1b","on_2b","on_3b","count","remove","away","home","event_num.x","play_guid.x","code","pitcher","batter","b","s","o","start_tfs","start_tfs_zulu","stand","b_height","p_throws","atbat_des","event","score","home_team_runs","away_team_runs","event2","event3","batter_name","pitcher_name","event4","end_tfs_zulu","team_name","tmax","tmin","tdmean","tmean","heat_index","rh","y","m","d"
"181","Ball",274,"B","012719","2017-04-26T01:27:19Z",137.58,"170426_012719",85.2,78.4,3.45,1.58,2.10472007112215,3.38569164952675,-0.539786177982491,4.42988200617645,-1.1072156431975,50,6.38260643080035,0.720472866105299,-123.851004122055,0.68537312315428,3.29599481846935,22.8325940543001,-26.8720503064563,23.8,-7.3,7,"SL",2,11,31,148.134,731.293,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",31,NA,NA,NA,"3-2","","min","tex","274","72f1e34b-58ee-4c14-81cb-cb76ea509c97","B",429722,460576,4,2,0,"012520","2017-04-26T01:25:20Z","R","6-3","R","Carlos Gomez walks.  ","Walk",NA,"0","1",NA,NA,"Carlos Gomez","Ervin Santana",NA,"2017-04-26T01:27:28Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"182","Foul",278,"S","012805","2017-04-26T01:28:05Z",119.17,"170426_012805",92.4,84.8,3.4,1.65,-3.45986325528155,8.29404672270103,0.000379778810351811,3.14075570845568,-1.08560655315333,50,6.163413884629,4.07897956478508,-134.297177668206,-4.83515457272,-6.34556475090964,27.9293244496201,-16.9623460576025,23.8,17.1,4.2,"FF",2,2,47,202.642,1780.527,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",32,460576,NA,NA,"0-0","","min","tex","278","c084f782-c94f-495b-a106-7ff410d3e0e8","F",429722,608577,2,3,2,"012729","2017-04-26T01:27:29Z","L","6-4","R","Nomar Mazara strikes out swinging.  ","Strikeout",NA,"0","1",NA,NA,"Nomar Mazara","Ervin Santana",NA,"2017-04-26T01:31:03Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"183","Foul",280,"S","012859","2017-04-26T01:28:59Z",106.11,"170426_012860",91.9,84.9,3.4,1.65,-2.62407132132268,7.56430329993569,0.285785793296259,2.98265601142944,-0.851833392481241,50,6.15573553603445,3.91911768855827,-133.532574041137,-4.94421919521378,-4.79543346071993,25.4855226100284,-18.3504482385619,23.9,12,4.4,"FF",2,3,37,199.13,1589.681,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",32,460576,NA,NA,"0-1","","min","tex","280","379a5ffb-88e3-4648-bd08-995eaa29b3b7","F",429722,608577,2,3,2,"012729","2017-04-26T01:27:29Z","L","6-4","R","Nomar Mazara strikes out swinging.  ","Strikeout",NA,"0","1",NA,NA,"Nomar Mazara","Ervin Santana",NA,"2017-04-26T01:31:03Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"184","Ball In Dirt",282,"B","012951","2017-04-26T01:29:51Z",59.6,"170426_012951",83.5,77.3,3.4,1.65,4.10193577924978,1.20294342916892,1.50599404460112,-0.404234569134168,-0.71911698507787,49.9999999999999,5.9892877047886,4.04540417356804,-121.117207460536,-8.92679687466204,6.08848491730929,23.8234348539792,-30.3885250087627,23.9,-11.8,8.9,"SL",2,14,17,106.344,760.011,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",32,460576,NA,NA,"0-2","","min","tex","282","b3f0b27a-b941-4713-91d9-4f066eba8b46","*B",429722,608577,2,3,2,"012729","2017-04-26T01:27:29Z","L","6-4","R","Nomar Mazara strikes out swinging.  ","Strikeout",NA,"0","1",NA,NA,"Nomar Mazara","Ervin Santana",NA,"2017-04-26T01:31:03Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"185","Ball",286,"B","013028","2017-04-26T01:30:28Z",84.25,"170426_013029",83.8,78.3,3.4,1.65,0.134104773585439,3.33368953275044,0.859196794810405,0.354691518481021,-1.00780337135784,50,6.14840207216072,4.46873205638014,-121.706044703935,-8.38880683297417,0.203840364412179,20.8869173422018,-27.1068129090732,23.9,-1.7,7.6,"SL",2,14,42,177.698,604.516,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",32,NA,NA,NA,"1-2","","min","tex","286","8cf9e7d5-a870-4ade-bf33-ae5ff2f7a1b5","B",429722,608577,2,3,2,"012729","2017-04-26T01:27:29Z","L","6-4","R","Nomar Mazara strikes out swinging.  ","Strikeout",NA,"0","1",NA,NA,"Nomar Mazara","Ervin Santana",NA,"2017-04-26T01:31:03Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"186","Swinging Strike",287,"S","013053","2017-04-26T01:30:53Z",106.51,"170426_013053",86.3,80.1,3.4,1.65,-6.56672163552569,5.36090490709868,0.275144965923473,1.03363357374569,-0.977789990856451,49.9999999999999,6.07068037504755,5.24027024406928,-125.330123329466,-7.78857877323924,-10.5671548859113,22.5499346135673,-23.5472914581118,23.9,21.3,6.7,"CH",2,14,24,230.772,1579.073,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",32,NA,NA,NA,"2-2","","min","tex","287","bf9d2010-2a97-4a57-a3a3-b4be9d0f4b00","S",429722,608577,2,3,2,"012729","2017-04-26T01:27:29Z","L","6-4","R","Nomar Mazara strikes out swinging.  ","Strikeout",NA,"0","1",NA,NA,"Nomar Mazara","Ervin Santana",NA,"2017-04-26T01:31:03Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"187","Called Strike",291,"S","013127","2017-04-26T01:31:27Z",84.26,"170426_013128",86,80.2,3.25,1.47,2.80944657884114,3.35261133140236,0.938501292593927,2.11217515542563,-0.988661490348054,50,6.25014808726871,3.88056224088985,-125.049861637599,-4.89869326564687,4.52175481776521,21.3323992782395,-26.7780796300108,23.9,-10.5,7,"SL",2,14,79,140.038,816.76,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",33,NA,NA,NA,"0-0","","min","tex","291","c4a37c57-861b-4ee3-8c52-aef3977859e1","C",429722,435063,2,2,3,"013104","2017-04-26T01:31:04Z","R","6-1","R","Mike Napoli grounds out, third baseman Miguel Sano to first baseman Joe Mauer.  ","Groundout",NA,"0","1",NA,NA,"Mike Napoli","Ervin Santana",NA,"2017-04-26T01:33:57Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"188","Foul",292,"S","013142","2017-04-26T01:31:42Z",93.52,"170426_013142",92.9,85.5,3.25,1.47,-3.02409430679372,7.04014766851986,0.639958176701556,3.54583908469135,-1.19747798275733,50,5.95652489015374,5.96721695981816,-135.014748869812,-2.88395697854183,-5.62935952659409,27.0651548060378,-19.0687951067024,23.8,12.8,4.4,"FF",2,12,58,203.245,1532.622,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",33,NA,NA,NA,"0-1","","min","tex","292","e3f3c298-b94a-4606-afde-f04d42709fa3","F",429722,435063,2,2,3,"013104","2017-04-26T01:31:04Z","R","6-1","R","Mike Napoli grounds out, third baseman Miguel Sano to first baseman Joe Mauer.  ","Groundout",NA,"0","1",NA,NA,"Mike Napoli","Ervin Santana",NA,"2017-04-26T01:33:57Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"189","Ball",293,"B","013240","2017-04-26T01:32:40Z",123.06,"170426_013240",87.1,80.1,3.25,1.47,1.98944659579712,1.98127333365725,-0.158986246634662,1.24952860636478,-1.27738940379643,50,6.03537887378282,2.14628806493635,-126.456201614999,-6.13982653707413,3.2185336922424,26.0050971219041,-28.9687375963932,23.8,-6.8,7.6,"SL",2,13,37,134.883,521.122,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",33,NA,NA,NA,"0-2","","min","tex","293","00da272d-baed-41c6-b25d-44e5190aa5b2","B",429722,435063,2,2,3,"013104","2017-04-26T01:31:04Z","R","6-1","R","Mike Napoli grounds out, third baseman Miguel Sano to first baseman Joe Mauer.  ","Groundout",NA,"0","1",NA,NA,"Mike Napoli","Ervin Santana",NA,"2017-04-26T01:33:57Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"190","Ball",294,"B","013259","2017-04-26T01:32:59Z",155.31,"170426_013260",93.6,86,3.25,1.47,-5.55217082921191,6.44756984204038,-0.989717765179073,2.14306674326154,-0.97086428093179,49.9999999999999,6.1402897915376,1.88976616230167,-135.96499204949,-7.0178054984402,-10.4347913959511,28.6988332843292,-20.0564375566863,23.8,25.1,5.1,"FT",2,13,56,220.732,1706.309,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",33,NA,NA,NA,"1-2","","min","tex","294","bcbc1327-e84c-4440-a296-af83fa1b8af1","B",429722,435063,2,2,3,"013104","2017-04-26T01:31:04Z","R","6-1","R","Mike Napoli grounds out, third baseman Miguel Sano to first baseman Joe Mauer.  ","Groundout",NA,"0","1",NA,NA,"Mike Napoli","Ervin Santana",NA,"2017-04-26T01:33:57Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"191","Foul",295,"S","013316","2017-04-26T01:33:16Z",119.69,"170426_013317",86.5,80.4,3.25,1.47,2.29221497686038,0.608999218929418,-0.0127794804047021,1.7491134371724,-1.11163377607747,50,6.14985522317752,1.99829100234839,-125.868284077659,-4.73775080608622,3.71709133397853,22.9578117217996,-31.1864859840129,23.9,-7.2,8,"SL",2,8,29,104.878,443.301,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",33,NA,NA,NA,"2-2","","min","tex","295","fa47d2a6-bcd3-4254-955d-2a4a86dc65e6","F",429722,435063,2,2,3,"013104","2017-04-26T01:31:04Z","R","6-1","R","Mike Napoli grounds out, third baseman Miguel Sano to first baseman Joe Mauer.  ","Groundout",NA,"0","1",NA,NA,"Mike Napoli","Ervin Santana",NA,"2017-04-26T01:33:57Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"192","In play, out(s)",296,"X","013342","2017-04-26T01:33:42Z",113.01,"170426_013342",85.4,78.5,3.25,1.47,-9.42033205877376,6.05434555324447,0.104699604658084,2.17349228671967,-0.86584885257423,50,6.17428505652837,5.38220437225095,-123.961886847925,-5.17798310702297,-14.7236994942851,23.7440180623011,-22.7112860970637,23.8,30.2,7.1,"CH",2,5,21,237.271,2048.373,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",33,NA,NA,NA,"2-2","","min","tex","296","a8ecdf12-4d80-4912-a998-8b6867be0af4","X",429722,435063,2,2,3,"013104","2017-04-26T01:31:04Z","R","6-1","R","Mike Napoli grounds out, third baseman Miguel Sano to first baseman Joe Mauer.  ","Groundout",NA,"0","1",NA,NA,"Mike Napoli","Ervin Santana",NA,"2017-04-26T01:33:57Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"193","Ball",406,"B","020314","2017-04-26T02:03:14Z",79.7,"170426_020315",89.9,83,3.08,1.33,-1.58755440109579,8.67044883676654,0.978668364990265,1.8347391518131,-1.07892609676901,50,6.11618424746751,5.85251273386104,-130.387975206877,-7.75942946491592,-2.76030584394514,24.852482093155,-17.0986025892029,23.9,5.3,4.3,"FF",2,14,71,190.374,1705.274,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",44,NA,NA,NA,"0-0","","min","tex","406","58606c13-3888-4f04-86a7-5aaa8cd78a3d","B",429722,596059,3,2,1,"020244","2017-04-26T02:02:44Z","L","5-11","R","Rougned Odor grounds out sharply, second baseman Brian Dozier to first baseman Joe Mauer.  ","Groundout",NA,"0","8",NA,NA,"Rougned Odor","Ervin Santana",NA,"2017-04-26T02:05:28Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"194","Called Strike",407,"S","020334","2017-04-26T02:03:34Z",115.01,"170426_020335",90.9,84.6,3.08,1.33,-1.27230510664196,5.60718611311906,0.163708109542586,2.57573457199137,-0.964141246285326,50,6.25078200286297,3.40032365610761,-132.137817149615,-5.46014793446586,-2.29073875145733,23.3173220307758,-22.0785153003733,23.9,4.3,5.2,"FF",2,2,32,192.783,1136.591,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",44,NA,NA,NA,"1-0","","min","tex","407","62037942-f8a0-4413-8a78-089bf6eed0dc","C",429722,596059,3,2,1,"020244","2017-04-26T02:02:44Z","L","5-11","R","Rougned Odor grounds out sharply, second baseman Brian Dozier to first baseman Joe Mauer.  ","Groundout",NA,"0","8",NA,NA,"Rougned Odor","Ervin Santana",NA,"2017-04-26T02:05:28Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"195","Ball",408,"B","020355","2017-04-26T02:03:55Z",64.58,"170426_020355",92.1,84.8,3.08,1.33,-2.64886699330027,8.55504180128149,1.41756705078092,3.11562998461176,-0.86447724861491,50,6.24714233614253,6.95537202976803,-133.627307858643,-5.1642348129763,-4.83264618410183,26.3656065557385,-16.5660583400987,23.8,11.3,4,"FF",2,12,36,197.202,1773.912,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",44,NA,NA,NA,"1-1","","min","tex","408","5ae13ce3-39b1-4fea-a652-364361ac6a3e","B",429722,596059,3,2,1,"020244","2017-04-26T02:02:44Z","L","5-11","R","Rougned Odor grounds out sharply, second baseman Brian Dozier to first baseman Joe Mauer.  ","Groundout",NA,"0","8",NA,NA,"Rougned Odor","Ervin Santana",NA,"2017-04-26T02:05:28Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"196","Ball",409,"B","020413","2017-04-26T02:04:13Z",155.42,"170426_020414",91.6,83.9,3.08,1.33,-1.79257393057812,9.69056722532392,-0.981054636720109,2.87680868955245,-1.18513821849777,49.9999999999999,6.18269905734299,1.14940284856763,-133.018907278887,-5.88892736152085,-3.22257896444414,27.6334094937456,-14.7529438749687,23.8,10.6,3.7,"FF",2,11,61,190.479,1932.277,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",44,NA,NA,NA,"2-1","","min","tex","409","8d29c3f5-3434-4529-a928-6c0cef0b2a9b","B",429722,596059,3,2,1,"020244","2017-04-26T02:02:44Z","L","5-11","R","Rougned Odor grounds out sharply, second baseman Brian Dozier to first baseman Joe Mauer.  ","Groundout",NA,"0","8",NA,NA,"Rougned Odor","Ervin Santana",NA,"2017-04-26T02:05:28Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"197","Called Strike",410,"S","020439","2017-04-26T02:04:39Z",86.02,"170426_020439",90.4,82.6,3.08,1.33,-3.27523913022028,9.01765871182702,0.812849470853861,1.94365390172338,-0.989533686011983,50,6.0616090705382,5.76327179422965,-131.019213744434,-7.46462905679087,-5.69455740721366,27.6169140927813,-16.4953230736576,23.8,14.1,4.3,"FF",2,14,52,199.96,1847.073,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",44,NA,NA,NA,"3-1","","min","tex","410","b8ed8bc8-d23d-4d3c-88fb-b0fe5b635763","C",429722,596059,3,2,1,"020244","2017-04-26T02:02:44Z","L","5-11","R","Rougned Odor grounds out sharply, second baseman Brian Dozier to first baseman Joe Mauer.  ","Groundout",NA,"0","8",NA,NA,"Rougned Odor","Ervin Santana",NA,"2017-04-26T02:05:28Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"198","Foul",411,"S","020452","2017-04-26T02:04:52Z",59.67,"170426_020453",92.6,83.4,3.08,1.33,-3.97915359924242,8.62445474239242,1.53619056992506,2.55280852807141,-0.860231975472138,50,6.14350149765487,7.66021455314437,-133.98025721095,-6.26962492221428,-7.13676457270625,32.537498007784,-16.7057582456133,23.7,16.4,4.3,"FF",2,12,26,204.766,1844.633,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",44,NA,NA,NA,"3-2","","min","tex","411","3f68c444-a617-43e2-8eb1-7b0cfbd965f9","F",429722,596059,3,2,1,"020244","2017-04-26T02:02:44Z","L","5-11","R","Rougned Odor grounds out sharply, second baseman Brian Dozier to first baseman Joe Mauer.  ","Groundout",NA,"0","8",NA,NA,"Rougned Odor","Ervin Santana",NA,"2017-04-26T02:05:28Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"199","In play, out(s)",412,"X","020513","2017-04-26T02:05:13Z",109.89,"170426_020514",93.1,85.1,3.08,1.33,-4.44628044290958,9.78104350926703,0.18646927404916,1.78783115731128,-0.97611065988907,49.9999999999999,5.97259732256081,4.63985325528835,-135.039524313494,-8.51235752117471,-8.2124769108303,29.3323604686412,-14.1080279769643,23.8,24.5,3.8,"FF",2,8,33,204.444,2132.026,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",44,NA,NA,NA,"3-2","","min","tex","412","4c02253f-884c-4356-ab0c-3b17a34e2b0d","X",429722,596059,3,2,1,"020244","2017-04-26T02:02:44Z","L","5-11","R","Rougned Odor grounds out sharply, second baseman Brian Dozier to first baseman Joe Mauer.  ","Groundout",NA,"0","8",NA,NA,"Rougned Odor","Ervin Santana",NA,"2017-04-26T02:05:28Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"200","Called Strike",416,"S","020553","2017-04-26T02:05:53Z",122.75,"170426_020554",90.6,82,3.34,1.5,-5.98626386010613,7.47379267749737,-0.150794036490422,1.44777323221354,-1.05143298651111,50,6.05622813499242,4.32384094692608,-131.255363652903,-8.14442381900909,-10.3217937430729,30.7939964665707,-19.2873886466134,23.7,23.9,5.5,"FT",2,13,51,218.693,1824.952,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",45,NA,NA,NA,"0-0","","min","tex","416","c33e80cf-13a6-49a5-b350-6bf51a986658","C",429722,462101,2,3,2,"020530","2017-04-26T02:05:30Z","R","6-0","R","Elvis Andrus strikes out swinging.  ","Strikeout",NA,"0","8",NA,NA,"Elvis Andrus","Ervin Santana",NA,"2017-04-26T02:07:40Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"201","Foul",417,"S","020602","2017-04-26T02:06:02Z",119.31,"170426_020603",83.6,75.8,3.34,1.5,2.89481133209759,3.28467726965981,-0.0203269481872707,1.86332691573266,-1.35989986427101,50.0000000000001,6.18697267831472,2.2950162763568,-121.226034717661,-4.54198470193706,4.24913106879931,26.7082791423149,-27.3526551610353,23.8,-9.4,8,"SL",2,8,28,138.611,769.102,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",45,NA,NA,NA,"0-1","","min","tex","417","b6b34910-0d14-4e9d-a5a3-5f964b1700b6","F",429722,462101,2,3,2,"020530","2017-04-26T02:05:30Z","R","6-0","R","Elvis Andrus strikes out swinging.  ","Strikeout",NA,"0","8",NA,NA,"Elvis Andrus","Ervin Santana",NA,"2017-04-26T02:07:40Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"202","Ball",418,"B","020625","2017-04-26T02:06:25Z",58.8,"170426_020625",84.3,78.7,3.34,1.5,3.40442166749928,1.25425695676584,1.52674723759274,2.00601316638986,-1.1518417381405,49.9999999999999,6.17022248376382,5.44183431654233,-122.586334903246,-3.92737813155623,5.25448768022295,20.98777781308,-30.2381903194568,23.9,-11.1,8.2,"SL",2,14,20,110.225,662.716,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",45,NA,NA,NA,"0-2","","min","tex","418","ad76ac68-725c-4d9c-a330-021fc23e0c08","B",429722,462101,2,3,2,"020530","2017-04-26T02:05:30Z","R","6-0","R","Elvis Andrus strikes out swinging.  ","Strikeout",NA,"0","8",NA,NA,"Elvis Andrus","Ervin Santana",NA,"2017-04-26T02:07:40Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
"203","Foul",419,"S","020643","2017-04-26T02:06:43Z",157.72,"170426_020644",91.2,84.2,3.34,1.5,-6.50097409568239,8.32410910215917,-1.06835927927043,2.53238057382984,-1.10568496387054,50,6.19705158832185,2.32153991222574,-132.604530386972,-6.36003737408841,-11.6890764407075,25.7469529307124,-17.206884226311,23.9,31.4,4.9,"FT",2,11,53,217.988,2077.716,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_25/gid_2017_04_25_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",45,NA,NA,NA,"1-2","","min","tex","419","b4a5d3e8-df01-4fcf-b679-cdedc49f2dd8","F",429722,462101,2,3,2,"020530","2017-04-26T02:05:30Z","R","6-0","R","Elvis Andrus strikes out swinging.  ","Strikeout",NA,"0","8",NA,NA,"Elvis Andrus","Ervin Santana",NA,"2017-04-26T02:07:40Z","Texas Rangers",24.4500007629395,11.0620002746582,9.43400001525879,17.7560005187988,17.11,58.3979782382466,"2017","04","25"
